WeekEnding,HB,HBQF,SIMDQuintile,AdmissionType,AdmissionTypeQF,NumberAdmissions,Average20182019,PercentVariation
20210905,NA,NA,1,Planned,,45,48.5,-7.2
20210905,NA,NA,2,Planned,,40,45,-11.1
20210905,NA,NA,3,Planned,,41,56.5,-27.4
20210905,NA,NA,4,Planned,,33,39,-15.4
20210905,NA,NA,5,Planned,,25,20.5,22
20210912,S08000015,,1,Planned,,8,27,-70.4
20210912,S08000015,,2,Planned,,9,21,-57.1
20210912,S08000015,,3,Planned,,6,11.5,-47.8
20210912,S08000015,,4,Planned,,8,15,-46.7
20210912,S08000016,,3,Planned,,10,15.5,-35.5
20210912,S08000016,,4,Planned,,7,10.5,-33.3
20210912,S08000017,,1,Planned,,6,9,-33.3
20210912,S08000017,,2,Planned,,11,16.5,-33.3
20210912,S08000017,,3,Planned,,18,24,-25
20210912,S08000017,,4,Planned,,10,9,11.1
20210912,S08000019,,1,Planned,,26,51,-49
20210912,S08000019,,2,Planned,,36,48.5,-25.8
20210912,S08000019,,3,Planned,,33,46,-28.3
20210912,S08000019,,4,Planned,,30,34,-11.8
20210912,S08000019,,5,Planned,,26,32,-18.8
20210912,S08000020,,1,Planned,,10,19.5,-48.7
20210912,S08000020,,2,Planned,,28,65,-56.9
20210912,S08000020,,3,Planned,,37,74,-50
20210912,S08000020,,4,Planned,,60,105.5,-43.1
20210912,S08000020,,5,Planned,,64,80.5,-20.5
20210912,S08000022,,1,Planned,,17,19,-10.5
20210912,S08000022,,2,Planned,,31,34.5,-10.1
20210912,S08000022,,3,Planned,,51,78,-34.6
20210912,S08000022,,4,Planned,,26,44.5,-41.6
20210912,S08000022,,5,Planned,,7,11.5,-39.1
20210912,S08000024,,1,Planned,,46,81,-43.2
20210912,S08000024,,2,Planned,,86,130.5,-34.1
20210912,S08000024,,3,Planned,,98,121,-19
20210912,S08000024,,4,Planned,,92,119,-22.7
20210912,S08000024,,5,Planned,,107,126,-15.1
20210912,S08000028,,3,Planned,,6,9,-33.3
20210912,S08000029,,1,Planned,,24,31,-22.6
20210912,S08000029,,2,Planned,,28,28,0
20210912,S08000029,,3,Planned,,24,29,-17.2
20210912,S08000029,,4,Planned,,14,24,-41.7
20210912,S08000029,,5,Planned,,12,20,-40
20210912,S08000030,,1,Planned,,50,53,-5.7
20210912,S08000030,,2,Planned,,50,48.5,3.1
20210912,S08000030,,3,Planned,,41,62,-33.9
20210912,S08000030,,4,Planned,,73,60.5,20.7
20210912,S08000030,,5,Planned,,35,47,-25.5
20210912,S08000031,,1,Planned,,265,491,-46
20210912,S08000031,,2,Planned,,153,276,-44.6
20210912,S08000031,,3,Planned,,132,236.5,-44.2
20210912,S08000031,,4,Planned,,112,203,-44.8
20210912,S08000031,,5,Planned,,113,223,-49.3
20210912,S08000032,,1,Planned,,56,62,-9.7
20210912,S08000032,,2,Planned,,41,59,-30.5
20210912,S08000032,,3,Planned,,33,38.5,-14.3
20210912,S08000032,,4,Planned,,20,36.5,-45.2
20210912,S08000032,,5,Planned,,20,27.5,-27.3
20210912,S92000003,d,1,Planned,,557,903,-38.3
20210912,S92000003,d,2,Planned,,513,785,-34.6
20210912,S92000003,d,3,Planned,,522,792.5,-34.1
20210912,S92000003,d,4,Planned,,497,693.5,-28.3
20210912,S92000003,d,5,Planned,,420,619,-32.1
20210912,NA,NA,1,Planned,,47,55.5,-15.3
20210912,NA,NA,2,Planned,,36,41.5,-13.3
20210912,NA,NA,3,Planned,,32,44.5,-28.1
20210912,NA,NA,4,Planned,,45,30,50
20210912,NA,NA,5,Planned,,29,32,-9.4
20210919,S08000015,,1,Planned,,13,27,-51.9
20210919,S08000015,,2,Planned,,5,27.5,-81.8
20210919,S08000015,,3,Planned,,8,21,-61.9
20210919,S08000015,,4,Planned,,6,17,-64.7
20210919,S08000015,,5,Planned,,6,10,-40
20210919,S08000016,,2,Planned,,7,6.5,7.7
20210919,S08000016,,3,Planned,,11,18,-38.9
20210919,S08000017,,1,Planned,,11,8,37.5
20210919,S08000017,,2,Planned,,15,22,-31.8
20210919,S08000017,,3,Planned,,22,32,-31.2
20210919,S08000017,,4,Planned,,6,14.5,-58.6
20210919,S08000017,,5,Planned,,7,6,16.7
20210919,S08000019,,1,Planned,,22,39,-43.6
20210919,S08000019,,2,Planned,,28,36.5,-23.3
20210919,S08000019,,3,Planned,,26,43.5,-40.2
20210919,S08000019,,4,Planned,,27,31.5,-14.3
20210919,S08000019,,5,Planned,,24,26,-7.7
20210919,S08000020,,1,Planned,,11,14,-21.4
20210919,S08000020,,2,Planned,,34,56.5,-39.8
20210919,S08000020,,3,Planned,,34,87.5,-61.1
20210919,S08000020,,4,Planned,,75,101,-25.7
20210919,S08000020,,5,Planned,,49,74.5,-34.2
20210919,S08000022,,1,Planned,,13,17.5,-25.7
20210919,S08000022,,2,Planned,,25,41.5,-39.8
20210919,S08000022,,3,Planned,,36,76,-52.6
20210919,S08000022,,4,Planned,,24,50.5,-52.5
20210919,S08000022,,5,Planned,,5,8,-37.5
20210919,S08000024,,1,Planned,,43,86,-50
20210919,S08000024,,2,Planned,,86,127,-32.3
20210919,S08000024,,3,Planned,,65,93.5,-30.5
20210919,S08000024,,4,Planned,,70,103,-32
20210919,S08000024,,5,Planned,,103,122,-15.6
20210919,S08000028,,3,Planned,,5,11,-54.5
20210919,S08000029,,1,Planned,,26,33.5,-22.4
20210919,S08000029,,2,Planned,,20,36.5,-45.2
20210919,S08000029,,3,Planned,,19,30,-36.7
20210919,S08000029,,4,Planned,,26,33,-21.2
20210919,S08000029,,5,Planned,,18,19.5,-7.7
20210919,S08000030,,1,Planned,,36,53,-32.1
20210919,S08000030,,2,Planned,,36,53,-32.1
20210919,S08000030,,3,Planned,,34,51.5,-34
20210919,S08000030,,4,Planned,,62,68,-8.8
20210919,S08000030,,5,Planned,,33,47,-29.8
20210919,S08000031,,1,Planned,,293,492,-40.4
20210919,S08000031,,2,Planned,,159,283,-43.8
20210919,S08000031,,3,Planned,,125,224,-44.2
20210919,S08000031,,4,Planned,,117,219,-46.6
20210919,S08000031,,5,Planned,,111,216,-48.6
20210919,S08000032,,1,Planned,,53,64,-17.2
20210919,S08000032,,2,Planned,,46,67.5,-31.9
20210919,S08000032,,3,Planned,,16,42,-61.9
20210919,S08000032,,4,Planned,,30,35,-14.3
20210919,S08000032,,5,Planned,,12,24,-50
20210919,S92000003,d,1,Planned,,565,888,-36.4
20210919,S92000003,d,2,Planned,,495,806.5,-38.6
20210919,S92000003,d,3,Planned,,433,771.5,-43.9
20210919,S92000003,d,4,Planned,,474,725.5,-34.7
20210919,S92000003,d,5,Planned,,406,587,-30.8
20210919,NA,NA,1,Planned,,43,49,-12.2
20210919,NA,NA,2,Planned,,34,41,-17.1
20210919,NA,NA,3,Planned,,31,39,-20.5
20210919,NA,NA,4,Planned,,26,39.5,-34.2
20210919,NA,NA,5,Planned,,37,33.5,10.4
20210926,S08000015,,2,Planned,,9,21,-57.1
20210926,S08000015,,5,Planned,,5,8.5,-41.2
20210926,S08000016,,3,Planned,,6,17,-64.7
20210926,S08000016,,4,Planned,,8,8.5,-5.9
20210926,S08000017,,1,Planned,,5,3.5,42.9
20210926,S08000017,,2,Planned,,24,28.5,-15.8
20210926,S08000017,,3,Planned,,21,28,-25
20210926,S08000017,,4,Planned,,8,12.5,-36
20210926,S08000017,,5,Planned,,6,7.5,-20
20210926,S08000019,,1,Planned,,47,44.5,5.6
20210926,S08000019,,2,Planned,,59,51.5,14.6
20210926,S08000019,,3,Planned,,49,48,2.1
20210926,S08000019,,4,Planned,,36,58,-37.9
20210926,S08000019,,5,Planned,,29,37,-21.6
20210926,S08000020,,1,Planned,,16,20,-20
20210926,S08000020,,2,Planned,,25,51.5,-51.5
20210926,S08000020,,3,Planned,,53,83.5,-36.5
20210926,S08000020,,4,Planned,,59,89,-33.7
20210926,S08000020,,5,Planned,,43,72.5,-40.7
20210926,S08000022,,1,Planned,,12,17,-29.4
20210926,S08000022,,2,Planned,,25,44.5,-43.8
20210926,S08000022,,3,Planned,,45,72.5,-37.9
20210926,S08000022,,4,Planned,,24,43.5,-44.8
20210926,S08000022,,5,Planned,,5,15.5,-67.7
20210926,S08000024,,1,Planned,,43,65,-33.8
20210926,S08000024,,2,Planned,,87,119,-26.9
20210926,S08000024,,3,Planned,,70,107.5,-34.9
20210926,S08000024,,4,Planned,,80,97.5,-17.9
20210926,S08000024,,5,Planned,,97,102.5,-5.4
20210926,S08000028,,3,Planned,,7,9.5,-26.3
20210926,S08000029,,1,Planned,,18,36,-50
20210926,S08000029,,2,Planned,,22,28.5,-22.8
20210926,S08000029,,3,Planned,,16,33,-51.5
20210926,S08000029,,4,Planned,,18,18.5,-2.7
20210926,S08000029,,5,Planned,,12,22,-45.5
20210926,S08000030,,1,Planned,,39,49,-20.4
20210926,S08000030,,2,Planned,,23,48.5,-52.6
20210926,S08000030,,3,Planned,,36,61,-41
20210926,S08000030,,4,Planned,,52,67,-22.4
20210926,S08000030,,5,Planned,,29,50,-42
20210926,S08000031,,1,Planned,,317,461,-31.2
20210926,S08000031,,2,Planned,,162,283.5,-42.9
20210926,S08000031,,3,Planned,,119,224.5,-47
20210926,S08000031,,4,Planned,,117,201,-41.8
20210926,S08000031,,5,Planned,,143,251.5,-43.1
20210926,S08000032,,1,Planned,,41,79.5,-48.4
20210926,S08000032,,2,Planned,,43,74.5,-42.3
20210926,S08000032,,3,Planned,,20,40.5,-50.6
20210926,S08000032,,4,Planned,,23,38.5,-40.3
20210926,S08000032,,5,Planned,,10,23,-56.5
20210926,S92000003,d,1,Planned,,590,850,-30.6
20210926,S92000003,d,2,Planned,,508,807,-37.1
20210926,S92000003,d,3,Planned,,478,780.5,-38.8
20210926,S92000003,d,4,Planned,,467,688.5,-32.2
20210926,S92000003,d,5,Planned,,405,631.5,-35.9
20210926,NA,NA,1,Planned,,47,50,-6
20210926,NA,NA,2,Planned,,22,41.5,-47
20210926,NA,NA,3,Planned,,33,36,-8.3
20210926,NA,NA,4,Planned,,35,29.5,18.6
20210926,NA,NA,5,Planned,,22,37,-40.5
20211003,S08000015,,1,Planned,,7,24,-70.8
20211003,S08000015,,2,Planned,,8,22.5,-64.4
20211003,S08000015,,3,Planned,,7,14,-50
20211003,S08000015,,4,Planned,,7,13,-46.2
20211003,S08000016,,2,Planned,,9,8,12.5
20211003,S08000016,,3,Planned,,7,20,-65
20211003,S08000016,,4,Planned,,6,9.5,-36.8
20211003,S08000017,,1,Planned,,5,4.5,11.1
20211003,S08000017,,2,Planned,,12,22.5,-46.7
20211003,S08000017,,3,Planned,,17,27.5,-38.2
20211003,S08000017,,4,Planned,,8,8.5,-5.9
20211003,S08000019,,1,Planned,,23,50,-54
20211003,S08000019,,2,Planned,,24,52.5,-54.3
20211003,S08000019,,3,Planned,,22,50,-56
20211003,S08000019,,4,Planned,,31,46,-32.6
20211003,S08000019,,5,Planned,,12,38.5,-68.8
20211003,S08000020,,1,Planned,,7,11.5,-39.1
20211003,S08000020,,2,Planned,,29,55,-47.3
20211003,S08000020,,3,Planned,,43,62,-30.6
20211003,S08000020,,4,Planned,,50,99,-49.5
20211003,S08000020,,5,Planned,,38,55,-30.9
20211003,S08000022,,1,Planned,,9,18.5,-51.4
20211003,S08000022,,2,Planned,,18,34.5,-47.8
20211003,S08000022,,3,Planned,,42,78,-46.2
20211003,S08000022,,4,Planned,,28,51.5,-45.6
20211003,S08000022,,5,Planned,,5,9.5,-47.4
20211003,S08000024,,1,Planned,,51,76,-32.9
20211003,S08000024,,2,Planned,,96,124.5,-22.9
20211003,S08000024,,3,Planned,,73,116,-37.1
20211003,S08000024,,4,Planned,,93,104,-10.6
20211003,S08000024,,5,Planned,,101,131,-22.9
20211003,S08000025,,4,Planned,,5,1.5,233.3
20211003,S08000028,,3,Planned,,14,14,0
20211003,S08000029,,1,Planned,,18,29.5,-39
20211003,S08000029,,2,Planned,,21,34.5,-39.1
20211003,S08000029,,3,Planned,,23,23.5,-2.1
20211003,S08000029,,4,Planned,,9,29,-69
20211003,S08000029,,5,Planned,,21,19,10.5
20211003,S08000030,,1,Planned,,38,45.5,-16.5
20211003,S08000030,,2,Planned,,38,47.5,-20
20211003,S08000030,,3,Planned,,41,50,-18
20211003,S08000030,,4,Planned,,59,63,-6.3
20211003,S08000030,,5,Planned,,27,38,-28.9
20211003,S08000031,,1,Planned,,276,453.5,-39.1
20211003,S08000031,,2,Planned,,142,281,-49.5
20211003,S08000031,,3,Planned,,125,223,-43.9
20211003,S08000031,,4,Planned,,106,182.5,-41.9
20211003,S08000031,,5,Planned,,124,202,-38.6
20211003,S08000032,,1,Planned,,46,70,-34.3
20211003,S08000032,,2,Planned,,46,63,-27
20211003,S08000032,,3,Planned,,16,32.5,-50.8
20211003,S08000032,,4,Planned,,36,37.5,-4
20211003,S08000032,,5,Planned,,16,26,-38.5
20211003,S92000003,d,1,Planned,,519,826,-37.2
20211003,S92000003,d,2,Planned,,484,797,-39.3
20211003,S92000003,d,3,Planned,,471,759,-37.9
20211003,S92000003,d,4,Planned,,464,686,-32.4
20211003,S92000003,d,5,Planned,,374,567,-34
20211003,NA,NA,1,Planned,,37,40,-7.5
20211003,NA,NA,2,Planned,,41,44,-6.8
20211003,NA,NA,3,Planned,,39,47,-17
20211003,NA,NA,4,Planned,,26,36.5,-28.8
20211003,NA,NA,5,Planned,,26,35,-25.7
20211010,S08000015,,1,Planned,,11,23,-52.2
20211010,S08000015,,2,Planned,,10,25.5,-60.8
20211010,S08000015,,3,Planned,,12,20,-40
20211010,S08000015,,4,Planned,,9,14.5,-37.9
20211010,S08000015,,5,Planned,,9,10.5,-14.3
20211010,S08000016,,3,Planned,,10,18,-44.4
20211010,S08000017,,1,Planned,,9,9,0
20211010,S08000017,,2,Planned,,19,16,18.8
20211010,S08000017,,3,Planned,,19,35,-45.7
20211010,S08000017,,4,Planned,,6,14,-57.1
20211010,S08000019,,1,Planned,,22,25.5,-13.7
20211010,S08000019,,2,Planned,,26,30,-13.3
20211010,S08000019,,3,Planned,,22,32.5,-32.3
20211010,S08000019,,4,Planned,,22,27,-18.5
20211010,S08000019,,5,Planned,,12,25,-52
20211010,S08000020,,1,Planned,,8,19.5,-59
20211010,S08000020,,2,Planned,,47,61,-23
20211010,S08000020,,3,Planned,,35,89.5,-60.9
20211010,S08000020,,4,Planned,,59,90.5,-34.8
20211010,S08000020,,5,Planned,,40,62.5,-36
20211010,S08000022,,1,Planned,,16,15.5,3.2
20211010,S08000022,,2,Planned,,22,35,-37.1
20211010,S08000022,,3,Planned,,50,67,-25.4
20211010,S08000022,,4,Planned,,34,40,-15
20211010,S08000022,,5,Planned,,5,9,-44.4
20211010,S08000024,,1,Planned,,53,80,-33.8
20211010,S08000024,,2,Planned,,86,135,-36.3
20211010,S08000024,,3,Planned,,86,109.5,-21.5
20211010,S08000024,,4,Planned,,78,103.5,-24.6
20211010,S08000024,,5,Planned,,80,147,-45.6
20211010,S08000028,,3,Planned,,11,11,0
20211010,S08000029,,1,Planned,,15,29.5,-49.2
20211010,S08000029,,2,Planned,,19,30.5,-37.7
20211010,S08000029,,3,Planned,,11,27.5,-60
20211010,S08000029,,4,Planned,,15,23.5,-36.2
20211010,S08000029,,5,Planned,,16,19,-15.8
20211010,S08000030,,1,Planned,,29,44.5,-34.8
20211010,S08000030,,2,Planned,,36,45.5,-20.9
20211010,S08000030,,3,Planned,,41,49,-16.3
20211010,S08000030,,4,Planned,,54,78.5,-31.2
20211010,S08000030,,5,Planned,,33,51.5,-35.9
20211010,S08000031,,1,Planned,,325,426,-23.7
20211010,S08000031,,2,Planned,,223,262.5,-15
20211010,S08000031,,3,Planned,,184,197,-6.6
20211010,S08000031,,4,Planned,,138,162,-14.8
20211010,S08000031,,5,Planned,,151,206,-26.7
20211010,S08000032,,1,Planned,,43,77.5,-44.5
20211010,S08000032,,2,Planned,,45,52,-13.5
20211010,S08000032,,3,Planned,,27,38.5,-29.9
20211010,S08000032,,4,Planned,,29,40.5,-28.4
20211010,S08000032,,5,Planned,,15,22,-31.8
20211010,S92000003,d,1,Planned,,584,800,-27
20211010,S92000003,d,2,Planned,,582,751.5,-22.6
20211010,S92000003,d,3,Planned,,543,735.5,-26.2
20211010,S92000003,d,4,Planned,,488,650,-24.9
20211010,S92000003,d,5,Planned,,386,595.5,-35.2
20211010,NA,NA,1,Planned,,52,45.5,14.3
20211010,NA,NA,2,Planned,,39,42,-7.1
20211010,NA,NA,3,Planned,,34,36.5,-6.8
20211010,NA,NA,4,Planned,,36,43,-16.3
20211010,NA,NA,5,Planned,,22,35,-37.1
20211017,S08000015,,1,Planned,,10,28.5,-64.9
20211017,S08000015,,2,Planned,,7,26,-73.1
20211017,S08000015,,3,Planned,,6,19.5,-69.2
20211017,S08000015,,4,Planned,,5,17,-70.6
20211017,S08000015,,5,Planned,,6,11.5,-47.8
20211017,S08000016,,3,Planned,,8,17.5,-54.3
20211017,S08000016,,4,Planned,,5,8,-37.5
20211017,S08000017,,2,Planned,,20,23.5,-14.9
20211017,S08000017,,3,Planned,,24,40.5,-40.7
20211017,S08000017,,4,Planned,,7,11.5,-39.1
20211017,S08000019,,1,Planned,,18,31.5,-42.9
20211017,S08000019,,2,Planned,,20,37,-45.9
20211017,S08000019,,3,Planned,,14,40,-65
20211017,S08000019,,4,Planned,,16,34,-52.9
20211017,S08000019,,5,Planned,,14,26.5,-47.2
20211017,S08000020,,1,Planned,,10,13,-23.1
20211017,S08000020,,2,Planned,,30,54.5,-45
20211017,S08000020,,3,Planned,,41,73,-43.8
20211017,S08000020,,4,Planned,,56,99.5,-43.7
20211017,S08000020,,5,Planned,,56,63.5,-11.8
20211017,S08000022,,1,Planned,,10,15.5,-35.5
20211017,S08000022,,2,Planned,,24,33.5,-28.4
20211017,S08000022,,3,Planned,,46,73.5,-37.4
20211017,S08000022,,4,Planned,,20,41.5,-51.8
20211017,S08000024,,1,Planned,,54,80.5,-32.9
20211017,S08000024,,2,Planned,,100,118.5,-15.6
20211017,S08000024,,3,Planned,,82,124,-33.9
20211017,S08000024,,4,Planned,,81,100,-19
20211017,S08000024,,5,Planned,,106,132,-19.7
20211017,S08000025,,4,Planned,,6,2.5,140
20211017,S08000028,,3,Planned,,8,10,-20
20211017,S08000029,,1,Planned,,9,28,-67.9
20211017,S08000029,,2,Planned,,26,20.5,26.8
20211017,S08000029,,3,Planned,,21,28.5,-26.3
20211017,S08000029,,4,Planned,,17,18,-5.6
20211017,S08000029,,5,Planned,,21,19,10.5
20211017,S08000030,,1,Planned,,39,35,11.4
20211017,S08000030,,2,Planned,,26,32,-18.8
20211017,S08000030,,3,Planned,,29,42.5,-31.8
20211017,S08000030,,4,Planned,,63,44.5,41.6
20211017,S08000030,,5,Planned,,35,33.5,4.5
20211017,S08000031,,1,Planned,,387,518,-25.3
20211017,S08000031,,2,Planned,,228,283,-19.4
20211017,S08000031,,3,Planned,,174,226.5,-23.2
20211017,S08000031,,4,Planned,,153,186.5,-18
20211017,S08000031,,5,Planned,,154,225,-31.6
20211017,S08000032,,1,Planned,,54,73.5,-26.5
20211017,S08000032,,2,Planned,,45,67.5,-33.3
20211017,S08000032,,3,Planned,,30,39.5,-24.1
20211017,S08000032,,4,Planned,,34,42.5,-20
20211017,S08000032,,5,Planned,,18,26,-30.8
20211017,S92000003,d,1,Planned,,640,876,-26.9
20211017,S92000003,d,2,Planned,,567,754.5,-24.9
20211017,S92000003,d,3,Planned,,511,787.5,-35.1
20211017,S92000003,d,4,Planned,,492,646,-23.8
20211017,S92000003,d,5,Planned,,440,597.5,-26.4
20211017,NA,NA,1,Planned,,44,45,-2.2
20211017,NA,NA,2,Planned,,37,43.5,-14.9
20211017,NA,NA,3,Planned,,25,49,-49
20211017,NA,NA,4,Planned,,28,38,-26.3
20211017,NA,NA,5,Planned,,24,38.5,-37.7
20211024,S08000015,,1,Planned,,20,26.5,-24.5
20211024,S08000015,,2,Planned,,12,14.5,-17.2
20211024,S08000015,,3,Planned,,8,14,-42.9
20211024,S08000015,,4,Planned,,5,14,-64.3
20211024,S08000015,,5,Planned,,8,7.5,6.7
20211024,S08000016,,4,Planned,,11,11,0
20211024,S08000017,,2,Planned,,13,29,-55.2
20211024,S08000017,,3,Planned,,21,33.5,-37.3
20211024,S08000017,,4,Planned,,10,10,0
20211024,S08000017,,5,Planned,,5,5,0
20211024,S08000019,,1,Planned,,16,29.5,-45.8
20211024,S08000019,,2,Planned,,20,35.5,-43.7
20211024,S08000019,,3,Planned,,26,36,-27.8
20211024,S08000019,,4,Planned,,25,31.5,-20.6
20211024,S08000019,,5,Planned,,27,27.5,-1.8
20211024,S08000020,,1,Planned,,9,19,-52.6
20211024,S08000020,,2,Planned,,31,57.5,-46.1
20211024,S08000020,,3,Planned,,41,65.5,-37.4
20211024,S08000020,,4,Planned,,51,79,-35.4
20211024,S08000020,,5,Planned,,55,60.5,-9.1
20211024,S08000022,,1,Planned,,11,11,0
20211024,S08000022,,2,Planned,,23,32,-28.1
20211024,S08000022,,3,Planned,,54,50.5,6.9
20211024,S08000022,,4,Planned,,29,38,-23.7
20211024,S08000022,,5,Planned,,11,8,37.5
20211024,S08000024,,1,Planned,,44,79.5,-44.7
20211024,S08000024,,2,Planned,,74,115.5,-35.9
20211024,S08000024,,3,Planned,,75,105,-28.6
20211024,S08000024,,4,Planned,,83,89.5,-7.3
20211024,S08000024,,5,Planned,,75,134.5,-44.2
20211024,S08000028,,3,Planned,,14,13,7.7
20211024,S08000029,,1,Planned,,10,21,-52.4
20211024,S08000029,,2,Planned,,11,24,-54.2
20211024,S08000029,,3,Planned,,10,24.5,-59.2
20211024,S08000029,,4,Planned,,11,22.5,-51.1
20211024,S08000029,,5,Planned,,8,17.5,-54.3
20211024,S08000030,,1,Planned,,30,43,-30.2
20211024,S08000030,,2,Planned,,38,34,11.8
20211024,S08000030,,3,Planned,,31,40.5,-23.5
20211024,S08000030,,4,Planned,,58,45,28.9
20211024,S08000030,,5,Planned,,30,34.5,-13
20211024,S08000031,,1,Planned,,360,429,-16.1
20211024,S08000031,,2,Planned,,222,250,-11.2
20211024,S08000031,,3,Planned,,170,200.5,-15.2
20211024,S08000031,,4,Planned,,157,176.5,-11
20211024,S08000031,,5,Planned,,160,193,-17.1
20211024,S08000032,,1,Planned,,39,73.5,-46.9
20211024,S08000032,,2,Planned,,43,57.5,-25.2
20211024,S08000032,,3,Planned,,30,36,-16.7
20211024,S08000032,,4,Planned,,35,32.5,7.7
20211024,S08000032,,5,Planned,,7,19.5,-64.1
20211024,S92000003,d,1,Planned,,602,790.5,-23.8
20211024,S92000003,d,2,Planned,,538,704.5,-23.6
20211024,S92000003,d,3,Planned,,519,684,-24.1
20211024,S92000003,d,4,Planned,,517,584,-11.5
20211024,S92000003,d,5,Planned,,418,545,-23.3
20211024,NA,NA,1,Planned,,56,45,24.4
20211024,NA,NA,2,Planned,,47,40,17.5
20211024,NA,NA,3,Planned,,34,47,-27.7
20211024,NA,NA,4,Planned,,39,26.5,47.2
20211024,NA,NA,5,Planned,,30,31.5,-4.8
20211031,S08000015,,1,Planned,,13,22.5,-42.2
20211031,S08000015,,2,Planned,,17,22,-22.7
20211031,S08000015,,3,Planned,,8,13,-38.5
20211031,S08000015,,5,Planned,,9,12,-25
20211031,S08000016,,3,Planned,,12,18.5,-35.1
20211031,S08000016,,4,Planned,,8,7,14.3
20211031,S08000017,,1,Planned,,5,5.5,-9.1
20211031,S08000017,,2,Planned,,13,29.5,-55.9
20211031,S08000017,,3,Planned,,17,25.5,-33.3
20211031,S08000017,,5,Planned,,6,4.5,33.3
20211031,S08000019,,1,Planned,,29,32.5,-10.8
20211031,S08000019,,2,Planned,,37,41.5,-10.8
20211031,S08000019,,3,Planned,,33,38,-13.2
20211031,S08000019,,4,Planned,,31,33.5,-7.5
20211031,S08000019,,5,Planned,,32,29.5,8.5
20211031,S08000020,,1,Planned,,13,21,-38.1
20211031,S08000020,,2,Planned,,40,47,-14.9
20211031,S08000020,,3,Planned,,35,80,-56.2
20211031,S08000020,,4,Planned,,61,92.5,-34.1
20211031,S08000020,,5,Planned,,50,61.5,-18.7
20211031,S08000022,,1,Planned,,6,18,-66.7
20211031,S08000022,,2,Planned,,30,30,0
20211031,S08000022,,3,Planned,,52,71,-26.8
20211031,S08000022,,4,Planned,,35,45.5,-23.1
20211031,S08000022,,5,Planned,,6,8.5,-29.4
20211031,S08000024,,1,Planned,,63,84,-25
20211031,S08000024,,2,Planned,,88,130,-32.3
20211031,S08000024,,3,Planned,,102,100.5,1.5
20211031,S08000024,,4,Planned,,82,113.5,-27.8
20211031,S08000024,,5,Planned,,130,150,-13.3
20211031,S08000028,,3,Planned,,7,7,0
20211031,S08000029,,1,Planned,,22,31.5,-30.2
20211031,S08000029,,2,Planned,,21,35,-40
20211031,S08000029,,3,Planned,,12,19.5,-38.5
20211031,S08000029,,4,Planned,,14,22.5,-37.8
20211031,S08000029,,5,Planned,,16,27,-40.7
20211031,S08000030,,1,Planned,,31,53.5,-42.1
20211031,S08000030,,2,Planned,,39,49,-20.4
20211031,S08000030,,3,Planned,,41,63,-34.9
20211031,S08000030,,4,Planned,,50,61.5,-18.7
20211031,S08000030,,5,Planned,,33,59.5,-44.5
20211031,S08000031,,1,Planned,,357,486,-26.5
20211031,S08000031,,2,Planned,,250,275,-9.1
20211031,S08000031,,3,Planned,,190,228,-16.7
20211031,S08000031,,4,Planned,,171,182,-6
20211031,S08000031,,5,Planned,,172,212,-18.9
20211031,S08000032,,1,Planned,,48,70,-31.4
20211031,S08000032,,2,Planned,,38,63.5,-40.2
20211031,S08000032,,3,Planned,,23,48,-52.1
20211031,S08000032,,4,Planned,,24,41.5,-42.2
20211031,S08000032,,5,Planned,,19,31,-38.7
20211031,S92000003,d,1,Planned,,647,868,-25.5
20211031,S92000003,d,2,Planned,,607,785,-22.7
20211031,S92000003,d,3,Planned,,576,760.5,-24.3
20211031,S92000003,d,4,Planned,,532,669,-20.5
20211031,S92000003,d,5,Planned,,504,635.5,-20.7
20211031,NA,NA,1,Planned,,58,42,38.1
20211031,NA,NA,2,Planned,,30,47,-36.2
20211031,NA,NA,3,Planned,,42,44,-4.5
20211031,NA,NA,4,Planned,,45,40,12.5
20211031,NA,NA,5,Planned,,30,38.5,-22.1
20211107,S08000015,,1,Planned,,19,30.5,-37.7
20211107,S08000015,,2,Planned,,18,20.5,-12.2
20211107,S08000015,,3,Planned,,14,18,-22.2
20211107,S08000015,,4,Planned,,9,10,-10
20211107,S08000015,,5,Planned,,7,10.5,-33.3
20211107,S08000016,,1,Planned,,6,2.5,140
20211107,S08000016,,2,Planned,,6,6,0
20211107,S08000016,,3,Planned,,12,18.5,-35.1
20211107,S08000016,,4,Planned,,8,11.5,-30.4
20211107,S08000017,,2,Planned,,19,21,-9.5
20211107,S08000017,,3,Planned,,19,29.5,-35.6
20211107,S08000017,,4,Planned,,9,14.5,-37.9
20211107,S08000019,,1,Planned,,36,37.5,-4
20211107,S08000019,,2,Planned,,35,48.5,-27.8
20211107,S08000019,,3,Planned,,36,44,-18.2
20211107,S08000019,,4,Planned,,24,33,-27.3
20211107,S08000019,,5,Planned,,16,33,-51.5
20211107,S08000020,,1,Planned,,14,15,-6.7
20211107,S08000020,,2,Planned,,38,58.5,-35
20211107,S08000020,,3,Planned,,49,71,-31
20211107,S08000020,,4,Planned,,64,100,-36
